AccountID,CustomerID,AccountType,Balance,Currency,Status,BranchID,CreatedDate
949,879,Savings,81883.8,USD,Closed,18,1/30/2024
950,549,Business,27134.85,UZS,Suspended,2,7/23/2023
951,135,Savings,134653.92,USD,Active,12,4/2/2025
952,167,Business,3038.69,EUR,Suspended,2,5/6/2023
953,71,Checking,160333.53,UZS,Suspended,4,2/7/2022
954,135,Savings,11856.79,UZS,Active,2,10/7/2020
955,569,Business,187943.32,GBP,Closed,13,8/7/2022
956,453,Checking,60230.91,UZS,Closed,19,8/14/2020
957,877,Savings,91983.37,UZS,Suspended,16,8/26/2022
958,422,Savings,77837.91,GBP,Suspended,11,11/15/2025
959,992,Checking,125222.27,UZS,Active,9,5/30/2024
960,941,Savings,939.62,UZS,Active,14,7/26/2021
961,489,Savings,163839.93,GBP,Active,8,2/9/2024
962,92,Checking,11072.05,GBP,Active,12,3/16/2023
963,523,Savings,78430.39,EUR,Active,17,5/31/2025
964,961,Savings,114659.52,USD,Suspended,1,10/5/2021
965,31,Business,167710.06,EUR,Closed,16,9/8/2023
966,640,Checking,178311.29,USD,Closed,11,5/10/2022
967,457,Savings,6763.08,USD,Active,19,6/18/2021
968,17,Business,17941.13,GBP,Active,18,1/27/2024
969,940,Business,180156.67,EUR,Closed,10,4/9/2025
970,530,Business,40229.77,USD,Active,10,6/29/2021
971,364,Checking,68863.54,USD,Closed,7,8/8/2022
972,362,Checking,109009.59,EUR,Suspended,9,1/15/2020
973,484,Checking,98651.15,GBP,Active,6,9/7/2020
974,874,Savings,71240.12,UZS,Closed,19,11/4/2023
975,821,Savings,198999.54,EUR,Closed,13,11/18/2025
976,326,Savings,64411.02,GBP,Closed,19,8/15/2021
977,590,Business,11099.49,UZS,Suspended,11,5/25/2021
978,929,Savings,111693.23,UZS,Closed,11,11/18/2021
979,367,Checking,90621.57,EUR,Suspended,4,1/18/2020
980,588,Savings,9297.91,EUR,Active,8,1/12/2024
981,824,Business,22127.95,UZS,Suspended,1,2/12/2020
982,914,Business,106026.71,EUR,Active,10,1/5/2023
983,876,Business,42757.38,UZS,Active,12,10/14/2020
984,55,Checking,137137,USD,Active,20,12/29/2024
985,931,Savings,17319.53,GBP,Closed,9,3/10/2020
986,412,Business,76480.2,EUR,Suspended,18,7/28/2022
987,517,Checking,8776.99,GBP,Closed,2,10/28/2022
988,285,Business,35332.02,EUR,Active,8,5/17/2020
989,534,Savings,172866.02,UZS,Closed,16,6/14/2020
990,221,Checking,54553.58,GBP,Suspended,11,2/27/2023
991,638,Checking,151541.44,EUR,Closed,15,11/28/2022
992,881,Business,75297.56,GBP,Active,13,10/20/2022
993,942,Checking,141523.16,GBP,Closed,18,3/26/2023
994,975,Checking,22126.45,UZS,Suspended,16,1/7/2025
995,347,Business,52230.4,GBP,Suspended,18,4/10/2024
996,404,Business,49042.52,USD,Active,14,1/16/2020
997,653,Business,194413.98,GBP,Active,19,5/11/2020
998,554,Business,151713.09,USD,Suspended,9,9/30/2022
999,828,Business,22572.49,EUR,Suspended,18,2/17/2024
1000,133,Checking,61450.15,GBP,Active,17,12/5/2020
