MobileTransID,CustomerID,DeviceID,AppVersion,TransactionType,Amount,Date
920,530,DAUWHSE0,1.2,Payment,13754,11/27/2025
921,204,32V4GQLO,1,Transfer,12506,11/2/2025
922,281,C4LJOXTM,1.1,Transfer,19051,2/9/2025
923,254,SP5N2X71,1.1,Deposit,15385,2/12/2025
924,164,SIXMEYGO,1,Deposit,11426,12/5/2025
925,79,RZNP685W,1.1,Deposit,7964,7/7/2025
926,103,ND0VQC87,1,Payment,17567,7/10/2025
927,630,AHDCNGOF,2,Deposit,7730,11/13/2025
928,486,L7C10OP5,2,Payment,10028,3/26/2025
929,387,82J1XZSC,1.1,Payment,1518,1/18/2025
930,546,DAERPJ8X,1.1,Payment,1235,7/16/2025
931,669,RKD9HCPF,1.1,Transfer,1745,10/16/2025
932,219,DPJ5Q1UO,1.2,Payment,6801,5/28/2025
933,448,SD5XVJFT,1.2,Payment,4179,5/9/2025
934,31,V53IE8O6,2,Payment,12535,8/19/2025
935,331,MDGVIQ7B,1,Deposit,8995,2/5/2025
936,651,4UDZGKCF,1,Transfer,11839,1/24/2025
937,434,1RMDLN7H,1.2,Transfer,297,1/1/2025
938,421,LNB39Z67,1.1,Deposit,9707,1/28/2025
939,394,A4R53VIM,1.1,Deposit,7279,4/29/2025
940,174,ZSC5A3VT,1,Deposit,17786,9/10/2025
941,169,DUBXW64N,1.1,Deposit,3128,4/28/2025
942,781,PMB730AI,1.2,Payment,18085,8/11/2025
943,577,9JBTZK4Y,2,Transfer,13607,2/26/2025
944,125,FYAMEBPD,2,Transfer,11895,7/19/2025
945,951,WM5YTXK1,2,Payment,6023,4/9/2025
946,894,D34VLOCP,1.1,Payment,13970,11/14/2025
947,48,59C0KXF8,1.2,Deposit,4763,7/27/2025
948,813,S1URVN08,1.1,Payment,10935,3/14/2025
949,502,R95WC6KG,1.2,Deposit,3267,4/1/2025
950,474,XM568EKL,1.1,Deposit,10927,5/9/2025
951,718,M79NGRZ5,1.1,Payment,411,10/8/2025
952,489,PUZGB31I,1,Payment,4752,1/26/2025
953,297,IM32ATPY,1.1,Payment,55,12/18/2025
954,753,SN0A692B,1,Payment,19176,8/26/2025
955,37,T54SEXVK,1.1,Transfer,14868,5/17/2025
956,336,QPTE5LHC,1,Payment,1400,1/12/2025
957,747,TK823WDQ,1.1,Transfer,2277,3/25/2025
958,868,48JF5GSI,2,Deposit,16730,7/22/2025
959,383,V1SGY47K,2,Payment,7088,12/24/2025
960,977,768N1O42,1.2,Deposit,13949,9/10/2025
961,937,PQ57ORBW,1.1,Deposit,6155,8/23/2025
962,400,UK5QZEX1,1,Payment,1353,1/8/2025
963,341,YRPDUSVF,1,Deposit,7168,5/28/2025
964,48,19Z3MHF5,2,Deposit,3889,11/8/2025
965,573,ZFC7S68W,1.1,Deposit,17937,5/5/2025
966,848,4AFMUPRB,1.1,Transfer,14453,6/18/2025
967,102,P57EZGCL,1.2,Deposit,5843,4/23/2025
968,711,6IGZ8N47,1.1,Transfer,11463,3/3/2025
969,671,GX8ZMPEC,1,Deposit,11763,8/25/2025
970,291,VUBIG8CA,2,Deposit,6418,10/18/2025
971,211,QJZD92RT,1.2,Payment,8000,3/25/2025
972,513,W6I0A3CB,1.2,Transfer,13407,7/30/2025
973,934,BKAP74RT,1.1,Payment,2156,2/13/2025
974,568,SE237UOA,1,Payment,1536,3/24/2025
975,398,7K5C3D6E,1.2,Payment,6342,1/8/2025
976,811,T58BJH1A,1.1,Deposit,8721,11/3/2025
977,539,A6ON97UR,2,Payment,10483,9/8/2025
978,268,N50SBAYF,1.2,Deposit,6017,6/16/2025
979,258,CP3A4LU6,1.1,Payment,11567,10/25/2025
980,481,7I28JMVZ,2,Deposit,3820,8/18/2025
981,756,16TCZEB5,1.2,Deposit,11816,1/3/2025
982,632,SI8VLXRQ,1.2,Payment,17035,6/21/2025
983,443,DSFZ58NH,2,Payment,13910,12/13/2025
984,447,7ZOV4NP8,1,Transfer,3839,12/27/2025
985,622,1ZMXDN78,1.2,Payment,13760,2/8/2025
986,118,3EFSQZMY,1.1,Payment,15355,3/7/2025
987,237,L6XWPHCD,1.1,Deposit,13899,3/12/2025
988,839,ADHPE16K,2,Deposit,313,2/11/2025
989,528,LYG63DJH,2,Payment,6983,2/11/2025
990,955,69U4GMC7,1.2,Payment,1440,12/26/2025
991,290,JGR2BMZA,1.2,Payment,3827,12/5/2025
992,266,CXUQKL3B,2,Transfer,17039,6/6/2025
993,166,COUIJ4ME,1.2,Payment,8703,11/1/2025
994,699,0E8XUZKH,2,Transfer,19476,6/6/2025
995,94,Z06WG9YH,1,Payment,11075,5/7/2025
996,262,AJ19W7UG,1.1,Payment,13737,1/28/2025
997,67,NGQAH0TY,1.2,Transfer,19248,4/11/2025
998,952,OS830IU5,2,Transfer,17111,8/8/2025
999,588,HOZLRN1B,1,Transfer,17795,9/1/2025
1000,650,WK5OTIGV,1,Transfer,1971,3/27/2025
