MobileTransID,CustomerID,DeviceID,AppVersion,TransactionType,Amount,Date
918,265,KGM80BH6,2,Deposit,2530,6/17/2025
919,60,NIOKF8JD,1,Transfer,7036,7/28/2025
920,183,Q6OJXVHA,1.2,Deposit,754,6/29/2025
921,212,CBVXLEG1,1.1,Transfer,17636,3/31/2025
922,127,LFKWT5X4,1,Transfer,11375,6/29/2025
923,647,3XEJSZUA,1,Payment,10665,7/11/2025
924,466,29FRH4KL,2,Payment,6537,9/17/2025
925,416,VXQS5UR2,1.2,Deposit,6584,10/28/2025
926,948,MOGFKQA5,2,Deposit,12994,3/15/2025
927,660,HXRYO7AJ,1.2,Deposit,18810,8/6/2025
928,391,IL5X3UTW,2,Payment,2440,6/22/2025
929,239,ZKMHT8WI,1.2,Payment,2823,12/9/2025
930,858,MBOF5JUT,1,Transfer,16875,9/22/2025
931,759,QBT3LFD7,2,Deposit,6267,9/1/2025
932,144,H2JPF1LM,1.2,Deposit,8445,4/19/2025
933,823,U9DJWEL2,1,Payment,17744,12/11/2025
934,311,AQO1VS30,1.1,Transfer,7759,10/16/2025
935,62,MEY5LWSZ,1,Deposit,16458,12/11/2025
936,85,Q5YIHUX0,2,Transfer,1983,8/23/2025
937,534,EVHLUJNP,1,Deposit,11995,3/28/2025
938,226,D1AOYNPH,1.2,Payment,5697,12/21/2025
939,949,HSR1X7Y6,1.1,Payment,3834,6/29/2025
940,321,4V095EMQ,1,Payment,1735,5/30/2025
941,856,MRUIKCLO,2,Payment,13369,6/24/2025
942,31,G9YQW0J1,1.1,Deposit,7585,9/10/2025
943,124,0F6W1JL8,2,Transfer,16169,3/11/2025
944,599,U2EKS0BV,2,Deposit,3716,7/31/2025
945,205,76HUCXR8,2,Transfer,1086,1/23/2025
946,583,ZYGTXFJC,2,Deposit,11748,8/24/2025
947,258,93ND8MZE,1.2,Payment,11978,6/16/2025
948,591,TI1SKF4E,1.1,Payment,12850,6/15/2025
949,462,0LJD23VK,1.2,Deposit,8967,3/30/2025
950,684,WMXDLJK6,1.2,Transfer,16296,10/29/2025
951,161,OPK8IMY2,1,Transfer,3609,11/18/2025
952,126,PUQXM5YD,1.2,Deposit,18142,1/2/2025
953,573,9J6MEBO2,1,Payment,3965,9/1/2025
954,942,L0786GVR,2,Deposit,8505,9/14/2025
955,673,FN8CAUIR,1,Transfer,5490,8/3/2025
956,810,OYK0IEW7,1,Transfer,6139,5/1/2025
957,573,89RY7C0B,1.1,Transfer,3116,5/9/2025
958,123,J3IAQ6S4,1.2,Transfer,2549,10/12/2025
959,717,TD1L9A4S,1.1,Transfer,19682,11/24/2025
960,87,YVU73652,2,Payment,4378,1/13/2025
961,708,5W1QF4KV,1,Payment,965,11/7/2025
962,147,4W2P5RH1,1.2,Transfer,7249,1/12/2025
963,664,6OIDGUYS,2,Deposit,9105,4/6/2025
964,419,2WY5B3VN,1.1,Deposit,7559,3/14/2025
965,738,VAD7EBPN,1.2,Payment,16302,6/29/2025
966,701,12JP6VFG,1,Deposit,4058,9/1/2025
967,348,5DIM6G04,1.1,Payment,16621,7/21/2025
968,921,TB63Z0FK,1,Payment,2594,11/8/2025
969,921,AOEPJCD1,2,Transfer,13280,9/25/2025
970,931,V7KDQWHJ,1.2,Payment,3975,11/16/2025
971,363,O496WYGE,1.2,Payment,2182,7/27/2025
972,217,XVKYI50N,1,Payment,6903,12/26/2025
973,362,3Y9V1J8W,1,Deposit,13949,6/26/2025
974,971,LNIXFVP6,1,Transfer,14483,1/17/2025
975,93,2LQPKV4H,1,Deposit,18367,12/26/2025
976,119,IRJ53DOP,1.1,Payment,9636,8/25/2025
977,79,W4A256SD,1.1,Payment,3311,1/9/2025
978,513,RBEN0XLZ,2,Deposit,423,12/11/2025
979,740,RY5S736G,1,Payment,6605,4/1/2025
980,929,GS8TUDQF,2,Payment,18605,3/8/2025
981,55,AB30XLDY,1,Deposit,11261,5/12/2025
982,543,FLUKTN9E,2,Transfer,7233,9/17/2025
983,814,XYB5DIZU,1.2,Deposit,18462,11/18/2025
984,927,5B87DCY0,1.2,Transfer,7583,6/25/2025
985,7,VH791TE4,2,Deposit,10309,6/15/2025
986,77,IO5MSRNA,1.2,Transfer,10892,9/14/2025
987,94,NEMYZ9AT,1.2,Deposit,1753,5/8/2025
988,170,NZ724E3V,1.2,Deposit,16032,12/1/2025
989,987,JL2TSFQ1,1.2,Payment,11130,4/28/2025
990,756,8IYHMPS9,1,Transfer,17501,12/19/2025
991,791,3K7X0PFY,1.2,Transfer,11332,8/26/2025
992,495,79AJ23HG,1,Payment,18764,12/27/2025
993,47,2D4U8HWC,1.1,Payment,15351,1/21/2025
994,488,APOU5M0T,1.1,Deposit,5119,7/7/2025
995,780,WHN75JI9,1,Deposit,6168,4/1/2025
996,72,IE4KZ2GH,2,Payment,11500,10/10/2025
997,484,B9GH46NA,1.2,Deposit,2281,7/20/2025
998,277,ZJ3917WA,1.2,Payment,15743,8/20/2025
999,893,HXT6JK1Z,1.1,Deposit,9057,6/7/2025
1000,376,FC23NMXD,1.1,Transfer,16156,2/12/2025
