MobileTransID,CustomerID,DeviceID,AppVersion,TransactionType,Amount,Date
918,121,HDC4ESPZ,1,Transfer,10190,4/14/2025
919,160,4K3SYIJP,1,Payment,16214,4/6/2025
920,853,HDVFTIU0,1.2,Deposit,9249,11/11/2025
921,716,QWXYOLF6,1.1,Payment,3643,7/8/2025
922,284,3C6GY4F7,1.2,Transfer,6466,2/19/2025
923,451,D1OZYLCM,1,Transfer,10492,12/30/2025
924,811,Y2A4IUJX,1.1,Payment,4695,6/25/2025
925,348,DPJIZQN2,1.2,Transfer,10357,4/8/2025
926,391,NSI6TP9W,1,Transfer,3553,8/6/2025
927,278,4CYKZQ9W,2,Payment,1198,2/9/2025
928,123,4NVRLCES,1,Transfer,12777,6/21/2025
929,796,M73584ZJ,1,Transfer,5516,3/31/2025
930,351,9AQ237ML,2,Payment,14958,2/6/2025
931,538,BZF2HU8N,2,Transfer,11015,6/1/2025
932,563,BM8DKSZW,1,Payment,566,3/28/2025
933,688,XI4T67U1,1.1,Deposit,14284,6/16/2025
934,37,1CDY6HQW,1,Deposit,7833,6/2/2025
935,676,S7U3X58H,1,Deposit,5630,4/23/2025
936,437,QZAX835H,1,Deposit,1130,10/14/2025
937,478,TQGJ9N31,1.1,Transfer,8421,9/30/2025
938,15,OQXAPNB7,2,Transfer,9681,5/25/2025
939,150,S81ZCIJX,2,Transfer,8401,3/28/2025
940,882,E5VOYPK3,1.2,Payment,4708,2/8/2025
941,755,3786PUAR,1.2,Transfer,8482,6/7/2025
942,772,2V9EI1L7,1,Transfer,12512,8/2/2025
943,949,RT2YCIVE,2,Deposit,11803,6/27/2025
944,636,EQCHUG3X,2,Transfer,16257,6/27/2025
945,542,GENXRYLU,1.1,Transfer,9817,4/26/2025
946,125,V4L6IHS5,1,Payment,4077,5/16/2025
947,937,4VXTH8FW,2,Payment,16833,2/10/2025
948,949,O8ELR4NS,1.2,Transfer,2083,8/30/2025
949,750,7CXDNT2Z,1.2,Deposit,12697,7/31/2025
950,188,W8U0RZFS,1.2,Deposit,9249,12/6/2025
951,631,0387GKN9,2,Payment,2965,8/31/2025
952,909,NP74ADKZ,1,Deposit,12526,11/8/2025
953,674,IASB0U14,1.1,Transfer,6388,1/1/2025
954,398,URP69B3G,2,Transfer,1380,5/13/2025
955,423,JTQSYVX8,1,Payment,18447,10/2/2025
956,636,IYPECHLJ,2,Deposit,16996,9/18/2025
957,669,X7SQVY2W,1.2,Deposit,3088,1/17/2025
958,552,5NVUQ6LG,1,Payment,18027,6/30/2025
959,91,YPMWIX0L,2,Transfer,13165,7/18/2025
960,579,36FT7KNM,2,Deposit,11068,2/17/2025
961,507,I6YP7Z1H,1.2,Payment,11298,3/14/2025
962,507,ICFKYMPL,1.2,Deposit,9225,5/22/2025
963,849,X74P2SYC,1,Deposit,10116,4/22/2025
964,692,A1FGPX5C,2,Deposit,4906,4/21/2025
965,614,ZNI9M1Q7,1,Payment,9066,6/27/2025
966,210,OTKX53RZ,1.2,Payment,5636,3/23/2025
967,597,2J8ER4CQ,2,Deposit,5120,10/21/2025
968,296,H9INYRWG,2,Transfer,2740,2/26/2025
969,5,93NEKLYR,1.1,Transfer,4292,5/7/2025
970,319,7B85YVKQ,2,Deposit,17566,9/21/2025
971,798,PHSGLQXN,1,Payment,1728,1/30/2025
972,346,R40W6N9O,1.2,Transfer,7918,10/22/2025
973,660,2S45QJY8,1.1,Deposit,10692,2/14/2025
974,377,5KEF1RNS,1,Payment,7947,7/13/2025
975,325,MH6Z41KG,2,Payment,19987,10/6/2025
976,139,5ZIJBM2Y,1,Payment,19552,7/22/2025
977,722,QPKMNOTA,2,Transfer,5421,8/22/2025
978,88,RTEG5MFY,1.2,Payment,4296,4/15/2025
979,509,JSHB6PYO,1.2,Payment,11472,8/23/2025
980,707,AN4EUG2K,2,Transfer,18673,3/1/2025
981,814,TXWB4A2H,2,Payment,10333,12/30/2025
982,804,49RMUBIL,1,Deposit,6343,4/15/2025
983,63,JG7NXA5R,1.2,Transfer,10268,4/21/2025
984,207,74YT3ZAF,1,Deposit,11540,3/22/2025
985,916,B28XQTGZ,2,Deposit,19224,9/12/2025
986,241,DLGS1Q3T,1.1,Transfer,17210,10/19/2025
987,319,2RL3D79S,1,Transfer,13346,12/18/2025
988,626,NOPBT481,1,Transfer,8835,5/13/2025
989,586,BT7XMVO4,1,Deposit,6277,10/9/2025
990,431,E4WGI0AT,2,Deposit,14842,5/7/2025
991,353,1G4OK3YX,1,Deposit,18714,6/30/2025
992,781,S2568BJ7,1.1,Payment,18562,4/22/2025
993,52,FCJYIT87,1.1,Deposit,15578,2/10/2025
994,201,5A1BZRFC,1,Deposit,18861,1/4/2025
995,512,JYC20Z5S,1.1,Payment,17115,4/15/2025
996,976,IDEVWLAX,1.1,Payment,17720,12/22/2025
997,2,E2BSZX38,2,Payment,11168,2/18/2025
998,169,S1JIRETO,1.2,Payment,14642,3/2/2025
999,37,E36TCZXO,1.2,Deposit,3190,11/19/2025
1000,803,HOBUJWVL,1,Transfer,13792,1/1/2025
